product_id,product_name,category,sub_category,units,revenue,profit,returns,n_orders,monthly_std,monthly_mean,cv,cum_profit_share,abc_class,xyz_class
FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,16,2464.956,104.50959999999999,0,5,1.8257418583505538,4.0,0.45643546458763845,1.113272978203603,C,X
OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,Labels,22,289.6,104.5002,0,3,2.516611478423583,7.333333333333333,0.3431742925123068,1.113871647045986,C,X
OFF-BI-10000315,Poly Designer Cover & Back,Office Supplies,Binders,20,326.94100000000003,104.44500000000001,0,4,1.414213562373095,5.0,0.282842712474619,1.114469999654332,C,X
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,13,613.874,104.2702,0,3,2.0816659994661326,4.333333333333333,0.4803844614152614,1.1150673508548943,C,X
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,1,1053.992,103.9992,0,1,,1.0,9.0,1.1156631495296598,C,Z
OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,31,839.4000000000001,103.7102,1,7,1.9235384061671346,6.2,0.31024813002695717,1.1162572925588339,C,X
OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances,9,407.82,103.2696,1,2,3.5355339059327378,4.5,0.7856742013183862,1.1168489114445905,C,Y
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,11,450.102,103.157,0,4,0.49999999999999994,2.75,0.1818181818181818,1.1174398852587428,C,X
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,31,554.852,102.582,1,6,4.8166378315169185,6.2,0.776877069599503,1.1180275649683444,C,Y
OFF-PA-10000176,Xerox 1887,Office Supplies,Paper,15,776.404,102.438,0,5,2.0,3.0,0.6666666666666666,1.118614419719589,C,Y
OFF-PA-10001685,Easy-staple paper,Office Supplies,Paper,27,427.332,101.7042,0,4,2.0615528128088303,6.75,0.3054152315272341,1.1191970706205392,C,X
OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,23,805.48,101.436,0,5,3.2015621187164243,5.75,0.5567934119506824,1.1197781850365494,C,Y
OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,15,678.74,101.003,0,3,4.0,5.0,0.8,1.1203568188486108,C,Y
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,16,591.504,100.744,0,5,1.0954451150103321,3.2,0.34232659844072877,1.120933968881405,C,X
OFF-PA-10003039,Xerox 1960,Office Supplies,Paper,9,269.036,100.685,0,3,1.0,3.0,0.3333333333333333,1.121510780910428,C,X
TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones,9,1029.728,100.0728,0,3,1.0,3.0,0.3333333333333333,1.1220840857206582,C,X
FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,19,695.192,99.4442,0,3,6.363961030678928,9.5,0.6698906348083081,1.1226537893585047,C,Y
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,36,2434.3360000000002,98.7696,1,7,2.7342623276105895,5.142857142857143,0.5316621192576146,1.1232196282956035,C,Y
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Technology,Accessories,9,338.778,97.4817,0,3,1.0,3.0,0.3333333333333333,1.1237780890113964,C,X
OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Office Supplies,Paper,19,266.5,96.1014,0,3,2.309401076758503,6.333333333333333,0.36464227527765836,1.1243286421576046,C,X
FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,15,726.712,95.952,1,5,1.5811388300841898,3.0,0.5270462766947299,1.1248783394095172,C,Y
TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,2,237.8,95.76,1,1,,2.0,9.0,1.1254269367169536,C,Z
OFF-PA-10001977,Xerox 194,Office Supplies,Paper,4,325.82399999999996,95.4256,0,2,1.4142135623730951,2.0,0.7071067811865476,1.125973618287761,C,Y
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,15,360.93600000000004,94.94399999999999,0,5,1.224744871391589,3.0,0.40824829046386296,1.1265175408311743,C,X
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,21,556.98,94.5504,1,5,2.280350850198276,4.2,0.5429406786186372,1.1270592084884115,C,Y
OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,20,524.854,94.116,1,4,1.8257418583505538,5.0,0.36514837167011077,1.1275983875212718,C,X
OFF-PA-10002558,Xerox 1938,Office Supplies,Paper,7,284.24,93.884,0,1,,7.0,9.0,1.1281362374545567,C,Z
OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,Appliances,4,394.816,93.7688,0,1,,4.0,9.0,1.128673427421156,C,Z
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,13,247.772,92.7072,1,3,1.1547005383792517,4.333333333333333,0.26646935501059654,1.1292045356114233,C,X
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper,4,211.6,91.968,0,1,,4.0,9.0,1.1297314090154575,C,Z
TEC-PH-10002538,Grandstream GXP1160 VoIP phone,Technology,Phones,18,719.232,91.7422,0,4,3.0,6.0,0.5,1.1302569888389569,C,X
FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Furnishings,12,1185.9119999999998,91.5288,0,3,1.0,4.0,0.25,1.1307813461200023,C,X
OFF-LA-10004545,Avery 50,Office Supplies,Labels,18,302.504,90.9678,0,4,2.3804761428476167,4.5,0.5289946984105814,1.1313024895007815,C,Y
FUR-CH-10003846,Hon Valutask Swivel Chairs,Furniture,Chairs,10,1180.114,90.882,1,3,1.5275252316519465,3.3333333333333335,0.45825756949558394,1.131823141343873,C,X
FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,23,6603.5335000000005,90.2712,0,9,1.642080561796093,2.875,0.5711584562769019,1.1323402939886,C,Y
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,14,365.86,90.1208,1,4,1.2909944487358056,3.5,0.36885555678165877,1.1328565850101544,C,X
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Binders,11,535.644,89.7462,1,3,6.363961030678928,5.5,1.1570838237598051,1.1333707299942046,C,Z
OFF-PA-10000740,Xerox 1982,Office Supplies,Paper,12,333.536,89.5328,0,3,3.4641016151377544,4.0,0.8660254037844386,1.1338836524358007,C,Y
OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage,13,642.45,89.1605,0,3,2.1213203435596424,6.5,0.32635697593225266,1.1343944420163112,C,X
OFF-PA-10002986,Xerox 1898,Office Supplies,Paper,34,692.08,88.9776,1,8,3.760699023168052,4.857142857142857,0.7742615635934226,1.134904183785131,C,Y
FUR-FU-10003347,Coloredge Poster Frame,Furniture,Furnishings,16,398.2,88.608,0,4,2.516611478423583,5.333333333333333,0.47186465220442186,1.1354118081608342,C,X
OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,15,1073.568,88.52799999999999,1,6,2.5,3.75,0.6666666666666666,1.135918974226339,C,Y
OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,Office Supplies,Storage,3,1006.056,88.0299,0,1,,3.0,9.0,1.136423286737971,C,Z
OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,27,642.8720000000001,86.5416,0,7,3.2093613071762426,5.4,0.5943261679956005,1.1369190729612506,C,Y
OFF-EN-10003134,Staple envelope,Office Supplies,Envelopes,18,495.55199999999996,86.43199999999999,2,6,2.8809720581775866,3.6,0.8002700161604407,1.1374142312995585,C,Y
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,22,594.6320000000001,86.3136,0,4,3.696845502136472,5.5,0.6721537276611768,1.1379087113387727,C,Y
FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,10,2181.252,85.794,0,3,0.5773502691896258,3.3333333333333335,0.17320508075688776,1.1384002146532486,C,X
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,27,617.76,85.4496,1,7,1.9518001458970666,3.857142857142857,0.5060222600473876,1.1388897449423203,C,Y
FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,22,1425.246,85.036,1,6,2.886751345948129,5.5,0.524863881081478,1.1393769057676668,C,Y
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,32,1553.208,84.9888,0,8,5.380741673076394,4.571428571428571,1.1770372409854613,1.139863796189996,C,Z
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,18,500.99199999999996,84.8528,0,4,3.5118845842842465,4.5,0.7804187965076104,1.1403499074849883,C,Y
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,13,464.784,84.80560000000001,0,6,1.1690451944500122,2.1666666666666665,0.5395593205153902,1.1408357483769633,C,Y
OFF-EN-10000056,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,5,248.92000000000002,84.01050000000001,0,2,0.7071067811865476,2.5,0.282842712474619,1.1413170342384544,C,X
OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances,4,412.91999999999996,83.376,1,2,1.4142135623730951,2.0,0.7071067811865476,1.141794685127185,C,Y
OFF-PA-10002764,Easy-staple paper,Office Supplies,Paper,15,285.1,83.349,0,3,1.0,5.0,0.2,1.1422721813362233,C,X
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,11,193.96,83.179,0,3,2.0816659994661326,3.6666666666666665,0.5677270907634907,1.1427487036360904,C,Y
TEC-PH-10002563,Adtran 1202752G1,Technology,Phones,11,977.712,83.1534,0,4,0.49999999999999994,2.75,0.1818181818181818,1.1432250792766938,C,X
TEC-AC-10003023,Logitech G105 Gaming Keyboard,Technology,Accessories,10,620.952,83.118,0,3,1.5275252316519468,3.3333333333333335,0.458257569495584,1.1437012521150345,C,X
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,42,1242.2839999999999,83.0808,1,9,4.041451884327381,6.0,0.6735753140545634,1.1441772118391331,C,Y
OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Paper,30,406.33399999999995,82.956,0,6,4.049691346263317,5.0,0.8099382692526633,1.1446524565993221,C,Y
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,16,627.486,82.94999999999999,0,5,2.0,4.0,0.5,1.1451276669862465,C,X
OFF-PA-10002319,Xerox 1944,Office Supplies,Paper,6,201.552,82.94640000000001,0,3,1.0,2.0,0.5,1.1456028567492116,C,X
OFF-BI-10000666,Surelock Post Binders,Office Supplies,Binders,17,555.2719999999999,82.512,0,4,1.5,4.25,0.35294117647058826,1.1460755578877997,C,X
TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Technology,Phones,3,483.86,82.4725,0,2,0.7071067811865476,1.5,0.47140452079103173,1.1465480327357274,C,X
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,17,445.99800000000005,82.391,0,5,2.0615528128088303,4.25,0.48507125007266594,1.1470200406801405,C,X
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,19,768.23,81.972,2,6,1.3291601358251257,3.1666666666666665,0.4197347797342502,1.1474896482248897,C,X
OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,15,298.908,81.225,0,3,0.7071067811865476,7.5,0.09428090415820635,1.147954976298162,C,X
FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,39,608.684,81.0464,1,6,3.8340579025361627,7.8,0.4915458849405337,1.148419281193916,C,X
TEC-PH-10000586,AT&T SB67148 SynJ,Technology,Phones,6,391.544,80.5078,0,2,1.4142135623730951,3.0,0.47140452079103173,1.1488805005162597,C,X
TEC-PH-10000193,Jensen SMPS-640 - speaker phone,Technology,Phones,9,444.23199999999997,80.0052,0,3,2.1213203435596424,4.5,0.4714045207910316,1.1493388405047824,C,X
OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,16,446.112,79.3088,0,3,0.5773502691896258,5.333333333333333,0.10825317547305485,1.1497931909030283,C,X
OFF-ST-10002276,Safco Steel Mobile File Cart,Office Supplies,Storage,7,869.832,79.19200000000001,0,4,0.9574271077563382,1.75,0.5471012044321932,1.1502468721683845,C,Y
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,10,247.94400000000002,78.33,0,2,1.4142135623730951,5.0,0.282842712474619,1.1506956151413534,C,X
TEC-PH-10002496,Cisco SPA301,Technology,Phones,11,1332.118,77.995,1,5,1.2583057392117916,2.75,0.4575657233497424,1.1511424389403666,C,X
TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,22,904.8199999999999,77.974,2,7,1.505545305418162,3.6666666666666665,0.4106032651140442,1.1515891424329527,C,X
OFF-PA-10004665,Advantus Motivational Note Cards,Office Supplies,Paper,17,191.26,77.68299999999999,0,3,2.081665999466133,5.666666666666667,0.3673528234351999,1.1520341788221924,C,X
OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",Office Supplies,Envelopes,3,158.13,77.4837,0,1,,3.0,9.0,1.1524780734461504,C,Z
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,16,321.32,77.104,0,3,3.511884584284246,5.333333333333333,0.6584783595532961,1.1529197928153294,C,Y
TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,11,261.28,76.912,0,2,0.7071067811865476,5.5,0.128564869306645,1.1533604122400325,C,X
OFF-SU-10001218,Fiskars Softgrip Scissors,Office Supplies,Supplies,25,472.5,76.86,0,6,2.1213203435596424,5.0,0.42426406871192845,1.1538007337631064,C,X
OFF-PA-10001019,Xerox 1884,Office Supplies,Paper,12,358.796,76.72319999999999,0,3,4.358898943540674,4.0,1.0897247358851685,1.1542402715757414,C,Z
FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",Furniture,Furnishings,11,789.8679999999999,76.6304,1,4,1.1547005383792515,3.6666666666666665,0.3149183286488868,1.1546792777485462,C,X
TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Technology,Phones,9,646.928,76.491,0,3,2.0,3.0,0.6666666666666666,1.1551174853158304,C,Y
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,17,517.85,76.1507,0,4,2.753785273643051,4.25,0.6479494761513062,1.155553743346108,C,Y
FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,12,1315.48,75.80879999999999,1,3,1.7320508075688772,4.0,0.4330127018922193,1.1559880426731757,C,X
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,10,329.6,75.768,0,2,0.0,5.0,0.0,1.1564221082620423,C,X
OFF-PA-10003651,Xerox 1968,Office Supplies,Paper,26,456.664,75.35040000000001,2,5,4.932882862316247,6.5,0.7589050557409611,1.1568537814716733,C,Y
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,18,1227.858,75.2498,0,4,2.516611478423583,4.5,0.5592469952052407,1.1572848783562297,C,Y
TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,Accessories,9,242.116,75.1773,0,3,1.0,3.0,0.3333333333333333,1.1577155598971691,C,X
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,18,387.1,74.106,0,3,1.7320508075688772,6.0,0.28867513459481287,1.1581401040916646,C,X
TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,Technology,Accessories,16,507.0,74.0,0,5,1.0954451150103324,3.2,0.3423265984407288,1.1585640410251472,C,X
FUR-FU-10000076,24-Hour Round Wall Clock,Furniture,Furnishings,10,406.812,73.926,0,4,1.2909944487358056,2.5,0.5163977794943222,1.1589875540216965,C,Y
TEC-PH-10003885,Cisco SPA508G,Technology,Phones,8,589.732,73.9088,0,3,1.5275252316519468,2.6666666666666665,0.5728219618694801,1.1594109684815532,C,Y
FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,18,1440.2982,73.71539999999999,0,6,0.6324555320336759,3.0,0.21081851067789195,1.159833274976505,C,X
OFF-PA-10002499,Xerox 1890,Office Supplies,Paper,3,166.82,73.41,0,1,,3.0,9.0,1.1602538318722748,C,Z
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings,11,495.79600000000005,73.0232,0,2,3.5355339059327378,5.5,0.6428243465332251,1.1606721728382356,C,Y
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,42,514.196,72.8784,0,8,3.915780041490244,6.0,0.6526300069150407,1.1610896842627372,C,Y
OFF-BI-10001460,Plastic Binding Combs,Office Supplies,Binders,20,314.31,72.72,1,4,1.414213562373095,5.0,0.282842712474619,1.1615062882330462,C,X
OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,13,499.24,71.8848,1,4,0.5,3.25,0.15384615384615385,1.161918107444884,C,X
OFF-PA-10003797,Xerox 209,Office Supplies,Paper,23,291.04,71.5392,0,3,0.5773502691896257,7.666666666666667,0.07530655685082074,1.1623279467566654,C,X
FUR-CH-10004886,Bevis Steel Folding Chairs,Furniture,Chairs,18,1345.5149999999999,71.003,1,4,1.9148542155126762,4.5,0.42552315900281695,1.162734714244342,C,X
FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,5,225.45,70.722,0,1,,5.0,9.0,1.1631398719174468,C,Z
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,9,242.34799999999998,70.5684,0,4,0.5,2.25,0.2222222222222222,1.163544149634971,C,X
TEC-PH-10001619,LG G3,Technology,Phones,4,701.168,70.5564,0,2,1.4142135623730951,2.0,0.7071067811865476,1.1639483586059651,C,Y
TEC-PH-10000369,HTC One Mini,Technology,Phones,7,705.544,70.5544,0,1,,7.0,9.0,1.1643525561192045,C,Z
TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,Technology,Accessories,4,199.96,70.5028,0,1,,4.0,9.0,1.164756458022366,C,Z
OFF-LA-10001474,Avery 477,Office Supplies,Labels,5,152.65,70.219,0,2,2.1213203435596424,2.5,0.8485281374238569,1.1651587340700986,C,Y
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,21,11887.562,70.09800000000007,0,4,2.8722813232690143,5.25,0.5471012044321932,1.1655603169236564,C,Y
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,14,487.06399999999996,69.9936,0,4,1.5275252316519465,4.666666666666667,0.32732683535398854,1.165961301682405,C,X
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,19,381.152,69.8031,0,6,1.1690451944500122,3.1666666666666665,0.36917216666842495,1.1663611950899941,C,X
OFF-PA-10003823,Xerox 197,Office Supplies,Paper,9,254.056,69.705,0,1,,9.0,9.0,1.1667605264947023,C,Z
OFF-PA-10003625,Xerox 1979,Office Supplies,Paper,5,154.9,69.705,0,1,,5.0,9.0,1.1671598578994105,C,Z
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,Storage,32,1265.4,69.5872,1,10,3.5050983275386565,4.571428571428571,0.7667402591490812,1.1675585144423517,C,Y
OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,24,1216.336,69.4656,1,7,3.7013511046643495,4.8,0.7711148134717395,1.1679564743537914,C,Y
FUR-FU-10001475,"Contract Clock, 14"", Brown",Furniture,Furnishings,14,703.552,69.4568,0,4,1.9148542155126762,3.5,0.5471012044321932,1.1683543838511092,C,Y
FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,17,3767.8874,69.22540000000001,0,6,1.834847859269718,2.8333333333333335,0.6475933620951946,1.1687509676861783,C,Y
OFF-PA-10003127,Easy-staple paper,Office Supplies,Paper,7,424.832,69.1156,0,4,0.9574271077563381,1.75,0.5471012044321932,1.1691469224905,C,Y
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,10,388.688,68.952,0,3,1.5275252316519465,3.3333333333333335,0.45825756949558394,1.1695419400504663,C,X
OFF-PA-10004735,Xerox 1905,Office Supplies,Paper,23,448.448,68.94720000000001,1,5,2.4083189157584592,4.6,0.5235475903822738,1.1699369301118205,C,Y
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,18,432.01800000000003,68.6594,1,5,3.1091263510296048,4.5,0.6909169668954678,1.170330271402236,C,Y
OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,21,814.612,68.5923,0,5,3.5637059362410923,4.2,0.8485014133907363,1.1707232282849729,C,Y
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,17,562.3,68.527,0,3,1.1547005383792517,5.666666666666667,0.20377068324339734,1.1711158110720103,C,X
OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders,11,316.37800000000004,68.4666,0,4,2.0816659994661326,3.6666666666666665,0.5677270907634907,1.171508047834848,C,Y
FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,5,672.9,68.398,0,2,0.7071067811865476,2.5,0.282842712474619,1.1718998915966905,C,X
FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,26,2755.7915,68.39430000000002,1,7,2.4899799195977463,5.2,0.4788422922303358,1.1722917141616866,C,X
TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,4,278.964,68.3848,0,2,0.0,2.0,0.0,1.1726834823023464,C,X
FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings,4,252.95999999999998,67.8776,0,2,0.0,2.0,0.0,1.1730723447563487,C,X
OFF-PA-10003441,Xerox 226,Office Supplies,Paper,23,339.152,67.6512,0,6,3.1304951684997055,4.6,0.6805424279347186,1.1734599101924894,C,Y
TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,16,426.0,67.6,0,4,1.632993161855452,4.0,0.408248290463863,1.1738471823101033,C,X
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,23,1791.292,67.5798,0,4,4.509249752822894,7.666666666666667,0.5881630112377688,1.1742343387043923,C,Y
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,10,264.61,67.56,0,2,2.8284271247461903,5.0,0.565685424949238,1.174621381666907,C,Y
OFF-FA-10003495,Staples,Office Supplies,Fasteners,29,496.648,67.488,0,5,3.2015621187164243,7.25,0.44159477499536887,1.1750080121502433,C,X
TEC-PH-10001750,Samsung Rugby III,Technology,Phones,6,366.346,67.3098,0,2,0.0,3.0,0.0,1.1753936217476126,C,X
TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones,8,239.92,67.1776,0,2,1.4142135623730951,4.0,0.3535533905932738,1.1757784739873791,C,X
OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,20,363.704,67.044,0,4,2.8284271247461903,5.0,0.565685424949238,1.1761625608491144,C,Y
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,Envelopes,8,211.95600000000002,66.9952,0,3,2.0816659994661326,2.6666666666666665,0.7806247497997998,1.1765463681416288,C,Y
TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,7,786.544,66.6351,1,1,,7.0,9.0,1.1769281124653628,C,Z
OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,7,310.88,66.607,0,3,0.5773502691896258,2.3333333333333335,0.24743582965269678,1.1773096958076394,C,X
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,30,588.0,66.0,1,6,3.391164991562634,6.0,0.565194165260439,1.1776878017212862,C,Y
FUR-FU-10003577,Nu-Dell Leatherette Frames,Furniture,Furnishings,15,345.62800000000004,65.964,0,2,,15.0,9.0,1.1780657013953437,C,Z
FUR-FU-10001934,Magnifier Swing Arm Lamp,Furniture,Furnishings,12,689.76,65.4576,0,5,1.1547005383792515,3.0,0.38490017945975047,1.1784406999658457,C,X
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,11,142.04,65.392,0,4,3.7859388972001824,3.6666666666666665,1.0325287901455042,1.1788153227219846,C,Z
TEC-PH-10002200,Samsung Galaxy Note 2,Technology,Phones,24,4425.4220000000005,65.09880000000005,1,6,3.1144823004794873,4.8,0.6488504792665599,1.179188265771247,C,Y
TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones,4,372.962,64.3908,0,2,1.4142135623730951,2.0,0.7071067811865476,1.1795571527752537,C,Y
OFF-PA-10001870,Xerox 202,Office Supplies,Paper,24,233.152,64.2816,0,6,3.1622776601683795,6.0,0.5270462766947299,1.1799254141858395,C,Y
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Storage,8,2478.176,63.9584,0,3,1.1547005383792515,2.6666666666666665,0.4330127018922193,1.180291824023224,C,X
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,24,491.32,63.8568,0,4,1.0,8.0,0.125,1.180657651806657,C,X
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,Storage,25,807.86,63.56,1,7,2.6394443859772205,4.166666666666667,0.6334666526345328,1.1810217792592537,C,Y
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,Art,20,532.74,63.55200000000001,0,4,5.507570547286102,6.666666666666667,0.8261355820929153,1.1813858608808305,C,Y
OFF-AR-10000588,Newell 345,Office Supplies,Art,20,508.12,63.488,1,7,0.6900655593423541,2.857142857142857,0.24152294576982394,1.181749575854249,C,X
